Year,Units,Регионы,Местность,Пол,Образование,Брачное состояние,гражданство,GeoCode,Value
2010,процент,,городское население,,по уровню образования,,,,100.0
2011,процент,,городское население,,по уровню образования,,,,100.0
2012,процент,,городское население,,по уровню образования,,,,100.0
2013,процент,,городское население,,по уровню образования,,,,100.0
2014,процент,,городское население,,по уровню образования,,,,100.0
2015,процент,,городское население,,по уровню образования,,,,100.0
2016,процент,,городское население,,по уровню образования,,,,100.0
2017,процент,,городское население,,по уровню образования,,,,100.0
2018,процент,,городское население,,по уровню образования,,,,100.0
2010,процент,,городское население,,высшее,,,,8.539944903581267
2011,процент,,городское население,,высшее,,,,9.236031927023944
2012,процент,,городское население,,высшее,,,,10.963052695336161
2013,процент,,городское население,,высшее,,,,10.526315789473683
2014,процент,,городское население,,высшее,,,,11.201629327902241
2015,процент,,городское население,,высшее,,,,12.075198843094721
2016,процент,,городское население,,высшее,,,,12.570507655116842
2017,процент,,городское население,,высшее,,,,11.966463414634148
2018,процент,,городское население,,высшее,,,,13.272311212814643
2010,процент,,городское население,,незаконченное высшее,,,,1.9834710743801651
2011,процент,,городское население,,незаконченное высшее,,,,2.2805017103762832
2012,процент,,городское население,,незаконченное высшее,,,,1.756511205330103
2013,процент,,городское население,,незаконченное высшее,,,,1.6194331983805668
2014,процент,,городское население,,незаконченное высшее,,,,1.8329938900203664
2015,процент,,городское население,,незаконченное высшее,,,,1.8076644974692695
2016,процент,,городское население,,незаконченное высшее,,,,1.4504431909750202
2017,процент,,городское население,,незаконченное высшее,,,,2.2103658536585367
2018,процент,,городское население,,незаконченное высшее,,,,1.4492753623188406
2010,процент,,городское население,,среднее специальное,,,,30.74380165289256
2011,процент,,городское население,,среднее специальное,,,,31.52793614595211
2012,процент,,городское население,,среднее специальное,,,,28.58873410054513
2013,процент,,городское население,,среднее специальное,,,,30.76923076923077
2014,процент,,городское население,,среднее специальное,,,,30.753564154786147
2015,процент,,городское население,,среднее специальное,,,,30.80260303687636
2016,процент,,городское население,,среднее специальное,,,,32.47381144238518
2017,процент,,городское население,,среднее специальное,,,,32.012195121951216
2018,процент,,городское население,,среднее специальное,,,,31.19755911517925
2010,процент,,городское население,,среднее общее,,,,43.1404958677686
2011,процент,,городское население,,среднее общее,,,,42.41733181299886
2012,процент,,городское население,,среднее общее,,,,43.54936402180496
2013,процент,,городское население,,среднее общее,,,,41.23770965876229
2014,процент,,городское население,,среднее общее,,,,39.78275627970129
2015,процент,,городское население,,среднее общее,,,,41.28705712219812
2016,процент,,городское население,,среднее общее,,,,37.38920225624496
2017,процент,,городское население,,среднее общее,,,,36.43292682926829
2018,процент,,городское население,,среднее общее,,,,36.003051106025936
2010,процент,,городское население,,неполное среднее,,,,7.933884297520661
2011,процент,,городское население,,неполное среднее,,,,7.753705815279361
2012,процент,,городское население,,неполное среднее,,,,6.844336765596608
2013,процент,,городское население,,неполное среднее,,,,5.3788316946211685
2014,процент,,городское население,,неполное среднее,,,,6.720977596741344
2015,процент,,городское население,,неполное среднее,,,,6.796818510484455
2016,процент,,городское население,,неполное среднее,,,,6.043513295729251
2017,процент,,городское население,,неполное среднее,,,,5.564024390243904
2018,процент,,городское население,,неполное среднее,,,,6.483600305110603
2010,процент,,городское население,,начальное и ниже,,,,2.8650137741046837
2011,процент,,городское население,,начальное и ниже,,,,2.0524515393386547
2012,процент,,городское население,,начальное и ниже,,,,2.4227740763173835
2013,процент,,городское население,,начальное и ниже,,,,3.35454019664546
2014,процент,,городское население,,начальное и ниже,,,,2.511880515953836
2015,процент,,городское население,,начальное и ниже,,,,2.3138105567606653
2016,процент,,городское население,,начальное и ниже,,,,1.6921837228041905
2017,процент,,городское население,,начальное и ниже,,,,3.125
2018,процент,,городское население,,начальное и ниже,,,,2.440884820747521
2010,процент,,городское население,,не указавшие,,,,4.793388429752066
2011,процент,,городское население,,не указавшие,,,,4.732041049030787
2012,процент,,городское население,,не указавшие,,,,5.875227135069655
2013,процент,,городское население,,не указавшие,,,,7.1139386928860615
2014,процент,,городское население,,не указавшие,,,,7.196198234894773
2015,процент,,городское население,,не указавшие,,,,4.916847433116414
2016,процент,,городское население,,не указавшие,,,,8.38033843674456
2017,процент,,городское население,,не указавшие,,,,8.689024390243901
2018,процент,,городское население,,не указавшие,,,,9.153318077803203
2010,процент,,сельское население,,по уровню образования,,,,100.0
2011,процент,,сельское население,,по уровню образования,,,,100.0
2012,процент,,сельское население,,по уровню образования,,,,100.0
2013,процент,,сельское население,,по уровню образования,,,,100.0
2014,процент,,сельское население,,по уровню образования,,,,100.0
2015,процент,,сельское население,,по уровню образования,,,,100.0
2016,процент,,сельское население,,по уровню образования,,,,100.0
2017,процент,,сельское население,,по уровню образования,,,,100.0
2018,процент,,сельское население,,по уровню образования,,,,100.0
2010,процент,,сельское население,,высшее,,,,4.356846473029045
2011,процент,,сельское население,,высшее,,,,4.592673592126847
2012,процент,,сельское население,,высшее,,,,4.453213077790305
2013,процент,,сельское население,,высшее,,,,3.9682539682539684
2014,процент,,сельское население,,высшее,,,,5.803830528148577
2015,процент,,сельское население,,высшее,,,,6.32111251580278
2016,процент,,сельское население,,высшее,,,,4.588492352512746
2017,процент,,сельское население,,высшее,,,,5.5039313795568265
2018,процент,,сельское население,,высшее,,,,5.832628909551986
2010,процент,,сельское население,,незаконченное высшее,,,,1.6078838174273855
2011,процент,,сельское население,,незаконченное высшее,,,,1.1481683980317114
2012,процент,,сельское население,,незаконченное высшее,,,,1.2965050732807215
2013,процент,,сельское население,,незаконченное высшее,,,,1.7989417989417988
2014,процент,,сельское население,,незаконченное высшее,,,,3.0760301799187464
2015,процент,,сельское население,,незаконченное высшее,,,,1.5170670037926677
2016,процент,,сельское население,,незаконченное высшее,,,,0.946831755280408
2017,процент,,сельское население,,незаконченное высшее,,,,1.2866333095067906
2018,процент,,сельское население,,незаконченное высшее,,,,1.0989010989010992
2010,процент,,сельское население,,среднее специальное,,,,16.286307053941908
2011,процент,,сельское население,,среднее специальное,,,,19.628212137780206
2012,процент,,сельское население,,среднее специальное,,,,18.82750845546787
2013,процент,,сельское население,,среднее специальное,,,,19.78835978835979
2014,процент,,сельское население,,среднее специальное,,,,19.50087057457922
2015,процент,,сельское население,,среднее специальное,,,,19.279393173198482
2016,процент,,сельское население,,среднее специальное,,,,20.46613255644574
2017,процент,,сельское население,,среднее специальное,,,,19.085060757684058
2018,процент,,сельское население,,среднее специальное,,,,19.61115807269653
2010,процент,,сельское население,,среднее общее,,,,59.95850622406639
2011,процент,,сельское население,,среднее общее,,,,58.064516129032256
2012,процент,,сельское население,,среднее общее,,,,57.04622322435174
2013,процент,,сельское население,,среднее общее,,,,51.74603174603176
2014,процент,,сельское население,,среднее общее,,,,47.70748694138131
2015,процент,,сельское население,,среднее общее,,,,49.87357774968393
2016,процент,,сельское население,,среднее общее,,,,49.81791697013838
2017,процент,,сельское население,,среднее общее,,,,46.962115796997864
2018,процент,,сельское население,,среднее общее,,,,47.168216398985635
2010,процент,,сельское население,,неполное среднее,,,,11.566390041493776
2011,процент,,сельское население,,неполное среднее,,,,11.59103335155823
2012,процент,,сельское население,,неполное среднее,,,,9.808342728297633
2013,процент,,сельское население,,неполное среднее,,,,10.634920634920633
2014,процент,,сельское население,,неполное среднее,,,,8.241439349970982
2015,процент,,сельское население,,неполное среднее,,,,9.86093552465234
2016,процент,,сельское население,,неполное среднее,,,,8.52148579752367
2017,процент,,сельское население,,неполное среднее,,,,9.077912794853466
2018,процент,,сельское население,,неполное среднее,,,,9.129332206255283
2010,процент,,сельское население,,начальное и ниже,,,,5.49792531120332
2011,процент,,сельское население,,начальное и ниже,,,,3.827227993439038
2012,процент,,сельское население,,начальное и ниже,,,,3.720405862457723
2013,процент,,сельское население,,начальное и ниже,,,,3.333333333333333
2014,процент,,сельское население,,начальное и ниже,,,,3.9466047591410334
2015,процент,,сельское население,,начальное и ниже,,,,3.7294563843236412
2016,процент,,сельское население,,начальное и ниже,,,,4.151493080844865
2017,процент,,сельское население,,начальное и ниже,,,,4.932094353109363
2018,процент,,сельское население,,начальное и ниже,,,,4.057480980557903
2010,процент,,сельское население,,не указавшие,,,,0.7261410788381742
2011,процент,,сельское население,,не указавшие,,,,1.1481683980317114
2012,процент,,сельское население,,не указавшие,,,,4.8478015783540025
2013,процент,,сельское население,,не указавшие,,,,8.730158730158731
2014,процент,,сельское население,,не указавшие,,,,11.723737666860128
2015,процент,,сельское население,,не указавшие,,,,9.418457648546145
2016,процент,,сельское население,,не указавшие,,,,11.507647487254188
2017,процент,,сельское население,,не указавшие,,,,13.152251608291635
2018,процент,,сельское население,,не указавшие,,,,13.102282333051562
2010,процент,,,мужчины,,по брачному состоянию,,,100.0
2011,процент,,,мужчины,,по брачному состоянию,,,100.0
2012,процент,,,мужчины,,по брачному состоянию,,,100.0
2013,процент,,,мужчины,,по брачному состоянию,,,100.0
2014,процент,,,мужчины,,по брачному состоянию,,,100.0
2015,процент,,,мужчины,,по брачному состоянию,,,100.0
2016,процент,,,мужчины,,по брачному состоянию,,,100.0
2017,процент,,,мужчины,,по брачному состоянию,,,100.0
2018,процент,,,мужчины,,по брачному состоянию,,,100.0
2010,процент,,,мужчины,,состоял (а) в браке,,,41.3142485361093
2011,процент,,,мужчины,,состоял (а) в браке,,,41.92779291553133
2012,процент,,,мужчины,,состоял (а) в браке,,,42.862190812720854
2013,процент,,,мужчины,,состоял (а) в браке,,,43.209031816626755
2014,процент,,,мужчины,,состоял (а) в браке,,,43.287566742944314
2015,процент,,,мужчины,,состоял (а) в браке,,,44.38480594549959
2016,процент,,,мужчины,,состоял (а) в браке,,,45.69567240577013
2017,процент,,,мужчины,,состоял (а) в браке,,,43.03854875283447
2018,процент,,,мужчины,,состоял (а) в браке,,,41.247002398081534
2010,процент,,,мужчины,,не состоял (а) в браке,,,39.069616135328566
2011,процент,,,мужчины,,не состоял (а) в браке,,,39.61171662125341
2012,процент,,,мужчины,,не состоял (а) в браке,,,36.18374558303887
2013,процент,,,мужчины,,не состоял (а) в браке,,,33.39035237769415
2014,процент,,,мужчины,,не состоял (а) в браке,,,32.79938977879481
2015,процент,,,мужчины,,не состоял (а) в браке,,,31.79190751445087
2016,процент,,,мужчины,,не состоял (а) в браке,,,29.45556072591903
2017,процент,,,мужчины,,не состоял (а) в браке,,,30.521541950113374
2018,процент,,,мужчины,,не состоял (а) в браке,,,32.038369304556355
2010,процент,,,мужчины,,вдовец (вдова),,,5.074821080026025
2011,процент,,,мужчины,,вдовец (вдова),,,4.0190735694822886
2012,процент,,,мужчины,,вдовец (вдова),,,5.123674911660777
2013,процент,,,мужчины,,вдовец (вдова),,,4.379062606910708
2014,процент,,,мужчины,,вдовец (вдова),,,3.432494279176201
2015,процент,,,мужчины,,вдовец (вдова),,,4.252683732452518
2016,процент,,,мужчины,,вдовец (вдова),,,3.6295951605397856
2017,процент,,,мужчины,,вдовец (вдова),,,4.036281179138322
2018,процент,,,мужчины,,вдовец (вдова),,,3.788968824940048
2010,процент,,,мужчины,,разведен(а),,,11.515940143135976
2011,процент,,,мужчины,,разведен(а),,,11.341961852861035
2012,процент,,,мужчины,,разведен(а),,,10.883392226148407
2013,процент,,,мужчины,,разведен(а),,,12.07663359562094
2014,процент,,,мужчины,,разведен(а),,,12.128146453089244
2015,процент,,,мужчины,,разведен(а),,,13.005780346820808
2016,процент,,,мужчины,,разведен(а),,,12.75011633317822
2017,процент,,,мужчины,,разведен(а),,,13.741496598639454
2018,процент,,,мужчины,,разведен(а),,,13.956834532374101
2010,процент,,,мужчины,,не указано,,,3.02537410540013
2011,процент,,,мужчины,,не указано,,,3.0994550408719346
2012,процент,,,мужчины,,не указано,,,4.946996466431095
2013,процент,,,мужчины,,не указано,,,6.944919603147451
2014,процент,,,мужчины,,не указано,,,8.352402745995423
2015,процент,,,мужчины,,не указано,,,6.5648224607762184
2016,процент,,,мужчины,,не указано,,,8.469055374592834
2017,процент,,,мужчины,,не указано,,,8.662131519274379
2018,процент,,,мужчины,,не указано,,,8.968824940047963
2010,процент,,,женщины,,по брачному состоянию,,,100.0
2011,процент,,,женщины,,по брачному состоянию,,,100.0
2012,процент,,,женщины,,по брачному состоянию,,,100.0
2013,процент,,,женщины,,по брачному состоянию,,,100.0
2014,процент,,,женщины,,по брачному состоянию,,,100.0
2015,процент,,,женщины,,по брачному состоянию,,,100.0
2016,процент,,,женщины,,по брачному состоянию,,,100.0
2017,процент,,,женщины,,по брачному состоянию,,,100.0
2018,процент,,,женщины,,по брачному состоянию,,,100.0
2010,процент,,,женщины,,состоял (а) в браке,,,29.74588938714499
2011,процент,,,женщины,,состоял (а) в браке,,,30.139103554868626
2012,процент,,,женщины,,состоял (а) в браке,,,35.966386554621856
2013,процент,,,женщины,,состоял (а) в браке,,,35.919540229885065
2014,процент,,,женщины,,состоял (а) в браке,,,36.23693379790941
2015,процент,,,женщины,,состоял (а) в браке,,,35.359116022099435
2016,процент,,,женщины,,состоял (а) в браке,,,36.129032258064505
2017,процент,,,женщины,,состоял (а) в браке,,,30.434782608695656
2018,процент,,,женщины,,состоял (а) в браке,,,31.295843520782395
2010,процент,,,женщины,,не состоял (а) в браке,,,40.80717488789239
2011,процент,,,женщины,,не состоял (а) в браке,,,40.80370942812983
2012,процент,,,женщины,,не состоял (а) в браке,,,33.27731092436974
2013,процент,,,женщины,,не состоял (а) в браке,,,33.1896551724138
2014,процент,,,женщины,,не состоял (а) в браке,,,28.9198606271777
2015,процент,,,женщины,,не состоял (а) в браке,,,28.91344383057091
2016,процент,,,женщины,,не состоял (а) в браке,,,28.817204301075268
2017,процент,,,женщины,,не состоял (а) в браке,,,33.201581027667984
2018,процент,,,женщины,,не состоял (а) в браке,,,32.51833740831296
2010,процент,,,женщины,,вдовец (вдова),,,14.648729446935725
2011,процент,,,женщины,,вдовец (вдова),,,14.683153013910356
2012,процент,,,женщины,,вдовец (вдова),,,15.966386554621847
2013,процент,,,женщины,,вдовец (вдова),,,14.367816091954026
2014,процент,,,женщины,,вдовец (вдова),,,15.331010452961669
2015,процент,,,женщины,,вдовец (вдова),,,15.285451197053408
2016,процент,,,женщины,,вдовец (вдова),,,15.913978494623654
2017,процент,,,женщины,,вдовец (вдова),,,12.648221343873518
2018,процент,,,женщины,,вдовец (вдова),,,10.757946210268948
2010,процент,,,женщины,,разведен(а),,,11.659192825112108
2011,процент,,,женщины,,разведен(а),,,11.282843894899536
2012,процент,,,женщины,,разведен(а),,,10.420168067226893
2013,процент,,,женщины,,разведен(а),,,9.051724137931034
2014,процент,,,женщины,,разведен(а),,,10.627177700348431
2015,процент,,,женщины,,разведен(а),,,11.786372007366483
2016,процент,,,женщины,,разведен(а),,,10.10752688172043
2017,процент,,,женщины,,разведен(а),,,13.24110671936759
2018,процент,,,женщины,,разведен(а),,,12.469437652811735
2010,процент,,,женщины,,не указано,,,3.1390134529147984
2011,процент,,,женщины,,не указано,,,3.091190108191654
2012,процент,,,женщины,,не указано,,,4.369747899159663
2013,процент,,,женщины,,не указано,,,7.471264367816093
2014,процент,,,женщины,,не указано,,,8.885017421602786
2015,процент,,,женщины,,не указано,,,8.655616942909761
2016,процент,,,женщины,,не указано,,,9.032258064516126
2017,процент,,,женщины,,не указано,,,10.474308300395258
2018,процент,,,женщины,,не указано,,,12.95843520782396
2010,процент,,городское население,,,по брачному состоянию,,,100.0
2011,процент,,городское население,,,по брачному состоянию,,,100.0
2012,процент,,городское население,,,по брачному состоянию,,,100.0
2013,процент,,городское население,,,по брачному состоянию,,,100.0
2014,процент,,городское население,,,по брачному состоянию,,,100.0
2015,процент,,городское население,,,по брачному состоянию,,,100.0
2016,процент,,городское население,,,по брачному состоянию,,,100.0
2017,процент,,городское население,,,по брачному состоянию,,,100.0
2018,процент,,городское население,,,по брачному состоянию,,,100.0
2010,процент,,городское население,,,состоял (а) в браке,,,36.198347107438025
2011,процент,,городское население,,,состоял (а) в браке,,,37.91334093500571
2012,процент,,городское население,,,состоял (а) в браке,,,38.70381586917021
2013,процент,,городское население,,,состоял (а) в браке,,,38.8663967611336
2014,процент,,городское население,,,состоял (а) в браке,,,38.560760353021045
2015,процент,,городское население,,,состоял (а) в браке,,,41.14244396240058
2016,процент,,городское население,,,состоял (а) в браке,,,43.91619661563254
2017,процент,,городское население,,,состоял (а) в браке,,,39.634146341463406
2018,процент,,городское население,,,состоял (а) в браке,,,40.35087719298245
2010,процент,,городское население,,,не состоял (а) в браке,,,35.86776859504132
2011,процент,,городское население,,,не состоял (а) в браке,,,36.431014823261116
2012,процент,,городское население,,,не состоял (а) в браке,,,33.7976983646275
2013,процент,,городское население,,,не состоял (а) в браке,,,32.67784846732215
2014,процент,,городское население,,,не состоял (а) в браке,,,31.704005431093012
2015,процент,,городское население,,,не состоял (а) в браке,,,29.862617498192336
2016,процент,,городское население,,,не состоял (а) в браке,,,27.31668009669621
2017,процент,,городское население,,,не состоял (а) в браке,,,29.64939024390244
2018,процент,,городское население,,,не состоял (а) в браке,,,29.06178489702517
2010,процент,,городское население,,,вдовец (вдова),,,7.878787878787877
2011,процент,,городское население,,,вдовец (вдова),,,6.328392246294183
2012,процент,,городское население,,,вдовец (вдова),,,8.237431859479104
2013,процент,,городское население,,,вдовец (вдова),,,6.940427993059572
2014,процент,,городское население,,,вдовец (вдова),,,7.060420909708079
2015,процент,,городское население,,,вдовец (вдова),,,8.026030368763557
2016,процент,,городское население,,,вдовец (вдова),,,7.4939564867042705
2017,процент,,городское население,,,вдовец (вдова),,,7.088414634146341
2018,процент,,городское население,,,вдовец (вдова),,,5.8733790999237225
2010,процент,,городское население,,,разведен(а),,,14.820936639118454
2011,процент,,городское население,,,разведен(а),,,14.481185860889394
2012,процент,,городское население,,,разведен(а),,,14.052089642640825
2013,процент,,городское население,,,разведен(а),,,15.326778484673222
2014,процент,,городское население,,,разведен(а),,,16.4969450101833
2015,процент,,городское население,,,разведен(а),,,16.413593637020966
2016,процент,,городское население,,,разведен(а),,,14.42385173247381
2017,процент,,городское население,,,разведен(а),,,16.692073170731707
2018,процент,,городское население,,,разведен(а),,,17.31502669717773
2010,процент,,городское население,,,не указано,,,5.234159779614325
2011,процент,,городское население,,,не указано,,,4.846066134549602
2012,процент,,городское население,,,не указано,,,5.208964264082374
2013,процент,,городское население,,,не указано,,,6.188548293811452
2014,процент,,городское население,,,не указано,,,6.1778682959945685
2015,процент,,городское население,,,не указано,,,4.55531453362256
2016,процент,,городское население,,,не указано,,,6.849315068493151
2017,процент,,городское население,,,не указано,,,6.935975609756098
2018,процент,,городское население,,,не указано,,,7.398932112890923
2010,процент,,сельское население,,,по брачному состоянию,,,100.0
2011,процент,,сельское население,,,по брачному состоянию,,,100.0
2012,процент,,сельское население,,,по брачному состоянию,,,100.0
2013,процент,,сельское население,,,по брачному состоянию,,,100.0
2014,процент,,сельское население,,,по брачному состоянию,,,100.0
2015,процент,,сельское население,,,по брачному состоянию,,,100.0
2016,процент,,сельское население,,,по брачному состоянию,,,100.0
2017,процент,,сельское население,,,по брачному состоянию,,,100.0
2018,процент,,сельское население,,,по брачному состоянию,,,100.0
2010,процент,,сельское население,,,состоял (а) в браке,,,42.11618257261411
2011,процент,,сельское население,,,состоял (а) в браке,,,41.607435757244396
2012,процент,,сельское население,,,состоял (а) в браке,,,44.419391206313406
2013,процент,,сельское население,,,состоял (а) в браке,,,44.497354497354486
2014,процент,,сельское население,,,состоял (а) в браке,,,44.97968659315148
2015,процент,,сельское население,,,состоял (а) в браке,,,44.121365360303415
2016,процент,,сельское население,,,состоял (а) в браке,,,44.06409322651129
2017,процент,,сельское население,,,состоял (а) в браке,,,41.67262330235883
2018,процент,,сельское население,,,состоял (а) в браке,,,38.799661876584956
2010,процент,,сельское население,,,не состоял (а) в браке,,,42.68672199170124
2011,процент,,сельское население,,,не состоял (а) в браке,,,43.08365226899945
2012,процент,,сельское население,,,не состоял (а) в браке,,,37.42953776775649
2013,процент,,сельское население,,,не состоял (а) в браке,,,33.96825396825397
2014,процент,,сельское население,,,не состоял (а) в браке,,,32.44341265235055
2015,процент,,сельское население,,,не состоял (а) в браке,,,32.4905183312263
2016,процент,,сельское население,,,не состоял (а) в браке,,,31.172614712308807
2017,процент,,сельское население,,,не состоял (а) в браке,,,32.30879199428163
2018,процент,,сельское население,,,не состоял (а) в браке,,,35.50295857988166
2010,процент,,сельское население,,,вдовец (вдова),,,5.757261410788383
2011,процент,,сельское население,,,вдовец (вдова),,,5.576817933296884
2012,процент,,сельское население,,,вдовец (вдова),,,5.862457722660654
2013,процент,,сельское население,,,вдовец (вдова),,,5.7142857142857135
2014,процент,,сельское население,,,вдовец (вдова),,,4.294834590829948
2015,процент,,сельское население,,,вдовец (вдова),,,4.740834386852086
2016,процент,,сельское население,,,вдовец (вдова),,,4.297159504734158
2017,процент,,сельское население,,,вдовец (вдова),,,4.288777698355968
2018,процент,,сельское население,,,вдовец (вдова),,,3.8884192730346583
2010,процент,,сельское население,,,разведен(а),,,8.45435684647303
2011,процент,,сельское население,,,разведен(а),,,8.310552214324767
2012,процент,,сельское население,,,разведен(а),,,7.7790304396843295
2013,процент,,сельское население,,,разведен(а),,,7.989417989417988
2014,процент,,сельское население,,,разведен(а),,,7.893209518282067
2015,процент,,сельское население,,,разведен(а),,,9.608091024020226
2016,процент,,сельское население,,,разведен(а),,,10.34231609613984
2017,процент,,сельское население,,,разведен(а),,,10.793423874195854
2018,процент,,сельское население,,,разведен(а),,,9.721048182586644
2010,процент,,сельское население,,,не указано,,,0.9854771784232365
2011,процент,,сельское население,,,не указано,,,1.4215418261344996
2012,процент,,сельское население,,,не указано,,,4.509582863585118
2013,процент,,сельское население,,,не указано,,,7.830687830687832
2014,процент,,сельское население,,,не указано,,,10.388856645385957
2015,процент,,сельское население,,,не указано,,,9.039190897597978
2016,процент,,сельское население,,,не указано,,,10.1238164603059
2017,процент,,сельское население,,,не указано,,,10.936383130807721
2018,процент,,сельское население,,,не указано,,,12.087912087912088
2010,процент,,,мужчины,,,по гражданству,,100.0
2011,процент,,,мужчины,,,по гражданству,,100.0
2012,процент,,,мужчины,,,по гражданству,,100.0
2013,процент,,,мужчины,,,по гражданству,,100.0
2014,процент,,,мужчины,,,по гражданству,,100.0
2015,процент,,,мужчины,,,по гражданству,,100.0
2016,процент,,,мужчины,,,по гражданству,,100.0
2017,процент,,,мужчины,,,по гражданству,,100.0
2018,процент,,,мужчины,,,по гражданству,,100.0
2010,процент,,,мужчины,,,Казахстан,,99.47950553025377
2011,процент,,,мужчины,,,Казахстан,,99.4891008174387
2012,процент,,,мужчины,,,Казахстан,,99.32862190812722
2013,процент,,,мужчины,,,Казахстан,,99.24734861443724
2014,процент,,,мужчины,,,Казахстан,,99.27536231884058
2015,процент,,,мужчины,,,Казахстан,,99.13294797687858
2016,процент,,,мужчины,,,Казахстан,,99.1
2017,процент,,,мужчины,,,Казахстан,,99.2
2018,процент,,,мужчины,,,Казахстан,,99.04076738609112
2010,процент,,,мужчины,,,не Казахстан,,0.5204944697462537
2011,процент,,,мужчины,,,не Казахстан,,0.5108991825613032
2012,процент,,,мужчины,,,не Казахстан,,0.6713780918727821
2013,процент,,,мужчины,,,не Казахстан,,0.7526513855627712
2014,процент,,,мужчины,,,не Казахстан,,0.7246376811594217
2015,процент,,,мужчины,,,не Казахстан,,0.8670520231213885
2016,процент,,,мужчины,,,не Казахстан,,0.9000000000000057
2017,процент,,,мужчины,,,не Казахстан,,0.7999999999999972
2018,процент,,,мужчины,,,не Казахстан,,0.9592326139088728
2010,процент,,,женщины,,,по гражданству,,100.0
2011,процент,,,женщины,,,по гражданству,,100.0
2012,процент,,,женщины,,,по гражданству,,100.0
2013,процент,,,женщины,,,по гражданству,,100.0
2014,процент,,,женщины,,,по гражданству,,100.0
2015,процент,,,женщины,,,по гражданству,,100.0
2016,процент,,,женщины,,,по гражданству,,100.0
2017,процент,,,женщины,,,по гражданству,,100.0
2018,процент,,,женщины,,,по гражданству,,100.0
2010,процент,,,женщины,,,Казахстан,,99.70104633781764
2011,процент,,,женщины,,,Казахстан,,99.07264296754249
2012,процент,,,женщины,,,Казахстан,,98.65546218487397
2013,процент,,,женщины,,,Казахстан,,98.9942528735632
2014,процент,,,женщины,,,Казахстан,,98.60627177700349
2015,процент,,,женщины,,,Казахстан,,99.4475138121547
2016,процент,,,женщины,,,Казахстан,,99.4
2017,процент,,,женщины,,,Казахстан,,99.0
2018,процент,,,женщины,,,Казахстан,,98.2885085574572
2010,процент,,,женщины,,,не Казахстан,,0.2989536621823703
2011,процент,,,женщины,,,не Казахстан,,0.9273570324574932
2012,процент,,,женщины,,,не Казахстан,,1.3445378151260456
2013,процент,,,женщины,,,не Казахстан,,1.0057471264367877
2014,процент,,,женщины,,,не Казахстан,,1.3937282229965149
2015,процент,,,женщины,,,не Казахстан,,0.5524861878453038
2016,процент,,,женщины,,,не Казахстан,,0.5999999999999943
2017,процент,,,женщины,,,не Казахстан,,1.0
2018,процент,,,женщины,,,не Казахстан,,1.7114914425427872
2010,процент,,городское население,,,,по гражданству,,100.0
2011,процент,,городское население,,,,по гражданству,,100.0
2012,процент,,городское население,,,,по гражданству,,100.0
2013,процент,,городское население,,,,по гражданству,,100.0
2014,процент,,городское население,,,,по гражданству,,100.0
2015,процент,,городское население,,,,по гражданству,,100.0
2016,процент,,городское население,,,,по гражданству,,100.0
2017,процент,,городское население,,,,по гражданству,,100.0
2018,процент,,городское население,,,,по гражданству,,100.0
2010,процент,,городское население,,,,Казахстан,,99.22865013774106
2011,процент,,городское население,,,,Казахстан,,99.0877993158495
2012,процент,,городское население,,,,Казахстан,,98.90975166565715
2013,процент,,городское население,,,,Казахстан,,99.13244650086756
2014,процент,,городское население,,,,Казахстан,,98.91378139850643
2015,процент,,городское население,,,,Казахстан,,98.7707881417209
2016,процент,,городское население,,,,Казахстан,,99.0
2017,процент,,городское население,,,,Казахстан,,98.9
2018,процент,,городское население,,,,Казахстан,,99.00839054157132
2010,процент,,городское население,,,,не Казахстан,,0.7713498622589583
2011,процент,,городское население,,,,не Казахстан,,0.9122006841505056
2012,процент,,городское население,,,,не Казахстан,,1.0902483343428315
2013,процент,,городское население,,,,не Казахстан,,0.8675534991324412
2014,процент,,городское население,,,,не Казахстан,,1.086218601493556
2015,процент,,городское население,,,,не Казахстан,,1.2292118582791003
2016,процент,,городское население,,,,не Казахстан,,1.0
2017,процент,,городское население,,,,не Казахстан,,1.0999999999999943
2018,процент,,городское население,,,,не Казахстан,,0.9153318077803204
2010,процент,,сельское население,,,,по гражданству,,100.0
2011,процент,,сельское население,,,,по гражданству,,100.0
2012,процент,,сельское население,,,,по гражданству,,100.0
2013,процент,,сельское население,,,,по гражданству,,100.0
2014,процент,,сельское население,,,,по гражданству,,100.0
2015,процент,,сельское население,,,,по гражданству,,100.0
2016,процент,,сельское население,,,,по гражданству,,100.0
2017,процент,,сельское население,,,,по гражданству,,100.0
2018,процент,,сельское население,,,,по гражданству,,100.0
2010,процент,,сельское население,,,,Казахстан,,99.79253112033193
2011,процент,,сельское население,,,,Казахстан,,99.7266265718972
2012,процент,,сельское население,,,,Казахстан,,99.49267192784669
2013,процент,,сельское население,,,,Казахстан,,99.25925925925924
2014,процент,,сельское население,,,,Казахстан,,99.36157864190365
2015,процент,,сельское население,,,,Казахстан,,99.55752212389379
